,alpha,estimator
226,0.41851149526398934,0
227,0.7752192100280767,0
228,0.42540907058894173,0
229,0.5809108559171167,0
230,0.2402124974685859,0
231,0.6999887889255939,0
232,0.44927698693885676,0
233,0.4199715748876146,0
234,0.3753549310965526,0
235,0.462300853387685,0
236,0.1476976347782702,0
237,0.7618937750003131,0
238,0.8628055139559697,0
239,0.2708858585513088,0
240,0.8471435694671018,0
241,0.21477232860166168,0
242,0.7433034319985438,0
243,0.3421470674274625,0
244,0.2248938634106349,0
245,0.5972830793732933,0
246,0.4270276652621673,0
247,0.44728610043890016,0
248,0.18795206618661053,0
249,0.5127742396868918,0
250,0.7083859223553386,0
251,0.27142413658615505,0
252,0.5837311334857151,0
253,0.8819763153724173,0
254,0.3431556097949796,0
255,0.7183483768300162,0
256,0.8620442217006783,0
257,0.8274513327484502,0
258,0.1631020215965201,0
259,0.8036989111681153,0
260,0.8750216484026008,0
261,0.8455740800068128,0
262,0.3287600926581913,0
263,0.3437200730537907,0
264,0.30295843661465527,0
265,0.545217312136924,0
266,0.6825507091825163,0
267,0.7291393072293856,0
268,0.7411931586714671,0
269,0.7544707975091192,0
270,0.5775906924769115,0
271,0.8456404993612148,0
272,0.42893725625934853,0
273,0.40648827692350464,0
274,0.7142743565850949,0
275,0.8826069788581272,0
276,0.7411802423287868,0
277,0.33914095469240896,0
278,0.18084472214717434,0
279,0.24394301707355642,0
280,0.4539344881706481,0
281,0.5634245566560707,0
282,0.6246265178276998,0
283,0.8150096606993408,0
284,0.7505875628587885,0
285,0.39760890295155227,0
286,0.6737703804082342,0
287,0.8001223840859853,0
288,0.2915595761140355,0
289,0.43439091989667444,0
290,0.6315088922042897,0
291,0.863083337284181,0
292,0.3308568882816488,0
293,0.5289662026494586,0
294,0.766268249481639,0
295,0.1498554902348732,0
296,0.3120532744866942,0
297,0.6879236188179163,0
298,0.5338472257308924,0
299,0.4239146873563837,0
300,0.15051200290454148,0
301,0.6557561288182805,0
302,0.8564900423461071,0
303,0.13928418893460215,0
304,0.768766569181956,0
305,0.6517891073413135,0
306,0.6800865266636935,0
307,0.4293872952574067,0
308,0.478874978372957,0
309,0.5200724927235602,0
310,0.39839422862054785,0
311,0.10423154606109986,0
312,0.23630232322048228,0
313,0.7037134124351409,0
314,0.7229165483865382,0
315,0.3314489701925516,0
316,0.2129018525960559,0
317,0.21143652313734496,0
318,0.5497624060065167,0
319,0.8201870065770808,0
320,0.15587212707721854,0
321,0.5533551393451487,0
322,0.47665993279949626,0
323,0.4151855575976736,0
324,0.834531951415577,0
325,0.6226410267680157,0
326,0.3448611428794613,0
327,0.5608515588460831,0
328,0.7761827664983157,0
329,0.8221905390020544,0
330,0.8251475294582771,0
